SECT,CLASS,COU,YEA,STRI
TRAIR,Restrictions to movement of people,BRA,2024,0.01273310836404562
TRAIR,Other discriminatory measures,BRA,2024,0.038411546498537064
TRAIR,Barriers to competition,BRA,2024,0.1061092410236597
TRAIR,Regulatory transparency,BRA,2024,0.004748388659209013
TRAIR,STRI,BRA,2024,0.2065681666135788
TRMAR,Restrictions on foreign entry,BRA,2024,0.15334420837461948
TRMAR,Restrictions to movement of people,BRA,2024,0.05220228061079979
TRMAR,Other discriminatory measures,BRA,2024,0.05676998756825924
TRMAR,Barriers to competition,BRA,2024,0.015008156187832355
TRMAR,Regulatory transparency,BRA,2024,0.003588906954973936
TRMAR,STRI,BRA,2024,0.2809135615825653
TRROF,Restrictions on foreign entry,BRA,2024,0.0685995351523161
TRROF,Restrictions to movement of people,BRA,2024,0.019803260453045368
TRROF,Other discriminatory measures,BRA,2024,0.04983173683285713
TRROF,Barriers to competition,BRA,2024,0.038312193006277084
TRROF,Regulatory transparency,BRA,2024,0.04581931047141552
TRROF,STRI,BRA,2024,0.22236604988574982
TRRAI,Restrictions on foreign entry,BRA,2024,0.10061271116137505
TRRAI,Restrictions to movement of people,BRA,2024,0.02031602617353201
TRRAI,Other discriminatory measures,BRA,2024,0.030635278671979904
TRRAI,Barriers to competition,BRA,2024,0.055465977638959885
TRRAI,Regulatory transparency,BRA,2024,0.004837149288505316
TRRAI,STRI,BRA,2024,0.21186715364456177
CR,Restrictions on foreign entry,BRA,2024,0.2618915168568492
CR,Restrictions to movement of people,BRA,2024,0.03306380333378911
CR,Other discriminatory measures,BRA,2024,0.05319671239703894
CR,Barriers to competition,BRA,2024,0.11103108967654407
CR,Regulatory transparency,BRA,2024,0.0356499832123518
CR,STRI,BRA,2024,0.4948330819606781
LSCAR,Restrictions on foreign entry,BRA,2024,0.14187991619110107
LSCAR,Restrictions to movement of people,BRA,2024,0.03420319128781557
LSCAR,Other discriminatory measures,BRA,2024,0.04763111099600792
LSCAR,Barriers to competition,BRA,2024,0.032936406787484884
LSCAR,Regulatory transparency,BRA,2024,0.02533569745719433
LSCAR,STRI,BRA,2024,0.2819863259792328
LSSTG,Restrictions on foreign entry,BRA,2024,0.11194539070129395
LSSTG,Restrictions to movement of people,BRA,2024,0.024573379196226597
LSSTG,Other discriminatory measures,BRA,2024,0.028532423079013824
LSSTG,Barriers to competition,BRA,2024,0.04428327549248934
LSSTG,Regulatory transparency,BRA,2024,0.04525597393512726
LSSTG,STRI,BRA,2024,0.2545904517173767
LSFGT,Restrictions on foreign entry,BRA,2024,0.07272727321833372
LSFGT,Restrictions to movement of people,BRA,2024,0.036363635212183
LSFGT,Other discriminatory measures,BRA,2024,0.014545454643666744
LSFGT,Barriers to competition,BRA,2024,0.0
LSFGT,Regulatory transparency,BRA,2024,0.0533333346247673
LSFGT,STRI,BRA,2024,0.1769697070121765
LSCUS,Restrictions on foreign entry,BRA,2024,0.09206798858940601
LSCUS,Restrictions to movement of people,BRA,2024,0.021246459800750017
LSCUS,Other discriminatory measures,BRA,2024,0.03116147220134735
LSCUS,Barriers to competition,BRA,2024,0.0
LSCUS,Regulatory transparency,BRA,2024,0.04532577842473984
LSCUS,STRI,BRA,2024,0.18980169296264648
CS,Restrictions on foreign entry,CAN,2024,0.030840296298265457
CS,Restrictions to movement of people,CAN,2024,0.02920977771282196
CS,Other discriminatory measures,CAN,2024,0.048064567148685455
CS,Barriers to competition,CAN,2024,0.0
CS,Regulatory transparency,CAN,2024,0.044110813178122044
CS,STRI,CAN,2024,0.15222546458244324
CO,Restrictions on foreign entry,CAN,2024,0.03540543280541897
CO,Restrictions to movement of people,CAN,2024,0.056567300111055374
CO,Other discriminatory measures,CAN,2024,0.0553057249635458
CO,Barriers to competition,CAN,2024,0.0
CO,Regulatory transparency,CAN,2024,0.05036117322742939
CO,STRI,CAN,2024,0.19763962924480438
PSLEG,Restrictions on foreign entry,CAN,2024,0.09513544104993343
PSLEG,Restrictions to movement of people,CAN,2024,0.02811884880065918
PSLEG,Other discriminatory measures,CAN,2024,0.02436966821551323
PSLEG,Barriers to competition,CAN,2024,0.0
PSLEG,Regulatory transparency,CAN,2024,0.019964382983744144
PSLEG,STRI,CAN,2024,0.16758833825588226
PSACC,Restrictions on foreign entry,CAN,2024,0.12534059956669807
PSACC,Restrictions to movement of people,CAN,2024,0.0554041787981987
PSACC,Other discriminatory measures,CAN,2024,0.04541325941681862
PSACC,Barriers to competition,CAN,2024,0.0
PSACC,Regulatory transparency,CAN,2024,0.029518618248403072
PSACC,STRI,CAN,2024,0.25567662715911865
PSARC,Restrictions on foreign entry,CAN,2024,0.07276507001370192
PSARC,Restrictions to movement of people,CAN,2024,0.041580041870474815
PSARC,Other discriminatory measures,CAN,2024,0.05636405572295189
PSARC,Barriers to competition,CAN,2024,0.0
PSARC,Regulatory transparency,CAN,2024,0.07623007893562317
PSARC,STRI,CAN,2024,0.24693924188613892
PSENG,Restrictions on foreign entry,CAN,2024,0.035843102261424065
PSENG,Restrictions to movement of people,CAN,2024,0.03685752768069506
PSENG,Other discriminatory measures,CAN,2024,0.03381424769759178
PSENG,Barriers to competition,CAN,2024,0.007889990694820881
PSENG,Regulatory transparency,CAN,2024,0.047339944168925285
PSENG,STRI,CAN,2024,0.16174481809139252
TC,Restrictions on foreign entry,CAN,2024,0.1728130802512169
TC,Restrictions to movement of people,CAN,2024,0.009000753983855247
TC,Other discriminatory measures,CAN,2024,0.033722187392413616
TC,Barriers to competition,CAN,2024,0.0477701798081398
TC,Regulatory transparency,CAN,2024,0.022479706909507513
TC,STRI,CAN,2024,0.2857859134674072
DS,Restrictions on foreign entry,CAN,2024,0.12620191636960953
DS,Restrictions to movement of people,CAN,2024,0.015989989886293188
DS,Other discriminatory measures,CAN,2024,0.02755370578961447
DS,Barriers to competition,CAN,2024,0.020999344065785408
DS,Regulatory transparency,CAN,2024,0.03591895679710433
DS,STRI,CAN,2024,0.22666390240192413
ASBRD,Restrictions on foreign entry,CAN,2024,0.2447163574397564
ASBRD,Restrictions to movement of people,CAN,2024,0.005989560857415199
ASBRD,Other discriminatory measures,CAN,2024,0.02481389557942748
ASBRD,Barriers to competition,CAN,2024,0.0061606913805007935
ASBRD,Regulatory transparency,CAN,2024,0.01967998594045639
ASBRD,STRI,CAN,2024,0.30136051774024963
ASMOT,Restrictions on foreign entry,CAN,2024,0.09732693526893854
ASMOT,Restrictions to movement of people,CAN,2024,0.011162243783473969
ASMOT,Other discriminatory measures,CAN,2024,0.06609223783016205
ASMOT,Barriers to competition,CAN,2024,0.005091549828648567
ASMOT,Regulatory transparency,CAN,2024,0.022324487566947937
ASMOT,STRI,CAN,2024,0.20199744403362274
ASSOU,Restrictions on foreign entry,CAN,2024,0.05055500566959381
ASSOU,Restrictions to movement of people,CAN,2024,0.018243763595819473
ASSOU,Other discriminatory measures,CAN,2024,0.08792174980044365
ASSOU,Barriers to competition,CAN,2024,0.0
ASSOU,Regulatory transparency,CAN,2024,0.018023958429694176
ASSOU,STRI,CAN,2024,0.17474447190761566
FSBNK,Restrictions on foreign entry,CAN,2024,0.12096220254898071
FSBNK,Restrictions to movement of people,CAN,2024,0.012371134012937546
FSBNK,Other discriminatory measures,CAN,2024,0.019243985414505005
FSBNK,Barriers to competition,CAN,2024,0.019243985414505005
FSBNK,Regulatory transparency,CAN,2024,0.016494845040142536
FSBNK,STRI,CAN,2024,0.18831615149974823
FSINS,Restrictions on foreign entry,CAN,2024,0.12772821076214314
FSINS,Restrictions to movement of people,CAN,2024,0.010786834172904491
FSINS,Other discriminatory measures,CAN,2024,0.017389988992363214
FSINS,Barriers to competition,CAN,2024,0.016331467777490616
FSINS,Regulatory transparency,CAN,2024,0.015121730044484138
FSINS,STRI,CAN,2024,0.18735821545124054
TRAIR,Restrictions on foreign entry,CAN,2024,0.22282940335571766
TRAIR,Restrictions to movement of people,CAN,2024,0.008488738909363747
TRAIR,Other discriminatory measures,CAN,2024,0.038411546498537064
TRAIR,Barriers to competition,CAN,2024,0.08488739281892776
TRAIR,Regulatory transparency,CAN,2024,0.014245165977627039
TRAIR,STRI,CAN,2024,0.36886224150657654
TRMAR,Restrictions on foreign entry,CAN,2024,0.07667210418730974
TRMAR,Restrictions to movement of people,CAN,2024,0.03915171045809984
TRMAR,Other discriminatory measures,CAN,2024,0.03784665837883949
TRMAR,Barriers to competition,CAN,2024,0.03001631237566471
TRMAR,Regulatory transparency,CAN,2024,0.007177813909947872
TRMAR,STRI,CAN,2024,0.19086460769176483
TRROF,Restrictions on foreign entry,CAN,2024,0.041159721091389656
TRROF,Restrictions to movement of people,CAN,2024,0.019803260453045368
TRROF,Other discriminatory measures,CAN,2024,0.04983173683285713
TRROF,Barriers to competition,CAN,2024,0.0
TRROF,Regulatory transparency,CAN,2024,0.04581931047141552
TRROF,STRI,CAN,2024,0.1566140204668045
TRRAI,Restrictions on foreign entry,CAN,2024,0.05030635558068752
TRRAI,Restrictions to movement of people,CAN,2024,0.01354401744902134
TRRAI,Other discriminatory measures,CAN,2024,0.024508222937583923
TRRAI,Barriers to competition,CAN,2024,0.027732988819479942
TRRAI,Regulatory transparency,CAN,2024,0.009674298577010632
TRRAI,STRI,CAN,2024,0.12576588988304138
CR,Restrictions on foreign entry,CAN,2024,0.19772808533161879
CR,Restrictions to movement of people,CAN,2024,0.023805938195437193
CR,Other discriminatory measures,CAN,2024,0.050004909513518214
CR,Barriers to competition,CAN,2024,0.06481815129518509
CR,Regulatory transparency,CAN,2024,0.02933021285571158
CR,STRI,CAN,2024,0.3656872808933258
LSCAR,Restrictions on foreign entry,CAN,2024,0.0532049685716629
LSCAR,Restrictions to movement of people,CAN,2024,0.02280212752521038
LSCAR,Other discriminatory measures,CAN,2024,0.04763111099600792
LSCAR,Barriers to competition,CAN,2024,0.026349125429987907
LSCAR,Regulatory transparency,CAN,2024,0.03166962182149291
LSCAR,STRI,CAN,2024,0.18165695667266846
LSSTG,Restrictions on foreign entry,CAN,2024,0.04197952151298523
LSSTG,Restrictions to movement of people,CAN,2024,0.016382252797484398
LSSTG,Other discriminatory measures,CAN,2024,0.028532423079013824
LSSTG,Barriers to competition,CAN,2024,0.017713310196995735
LSSTG,Regulatory transparency,CAN,2024,0.05656996741890907
LSSTG,STRI,CAN,2024,0.16117747128009796
LSFGT,Restrictions on foreign entry,CAN,2024,0.04363636393100023
LSFGT,Restrictions to movement of people,CAN,2024,0.024242423474788666
LSFGT,Other discriminatory measures,CAN,2024,0.014545454643666744
LSFGT,Barriers to competition,CAN,2024,0.0
LSFGT,Regulatory transparency,CAN,2024,0.06666666828095913
LSFGT,STRI,CAN,2024,0.14909090101718903
LSCUS,Restrictions on foreign entry,CAN,2024,0.09206798858940601
LSCUS,Restrictions to movement of people,CAN,2024,0.01274787588045001
LSCUS,Other discriminatory measures,CAN,2024,0.03116147220134735
LSCUS,Barriers to competition,CAN,2024,0.0
LSCUS,Regulatory transparency,CAN,2024,0.0566572230309248
LSCUS,STRI,CAN,2024,0.19263455271720886
CS,Restrictions on foreign entry,CHE,2024,0.030840296298265457
CS,Restrictions to movement of people,CHE,2024,0.13144399970769882
CS,Other discriminatory measures,CHE,2024,0.03604842536151409
CS,Barriers to competition,CHE,2024,0.01473934669047594
CS,Regulatory transparency,CHE,2024,0.029407208785414696
CS,STRI,CHE,2024,0.24247927963733673
CO,Restrictions on foreign entry,CHE,2024,0.023603621870279312
CO,Restrictions to movement of people,CHE,2024,0.1272764252498746
CO,Other discriminatory measures,CHE,2024,0.0276528624817729
CO,Barriers to competition,CHE,2024,0.00909553375095129
CO,Regulatory transparency,CHE,2024,0.03357411548495293
CO,STRI,CHE,2024,0.2212025672197342
PSLEG,Restrictions on foreign entry,CHE,2024,0.1223169956356287
PSLEG,Restrictions to movement of people,CHE,2024,0.11950510740280151
PSLEG,Other discriminatory measures,CHE,2024,0.018277251161634922
PSLEG,Barriers to competition,CHE,2024,0.004124097991734743
PSLEG,Regulatory transparency,CHE,2024,0.01330958865582943
PSLEG,STRI,CHE,2024,0.27753305435180664
PSACC,Restrictions on foreign entry,CHE,2024,0.06267029978334904
PSACC,Restrictions to movement of people,CHE,2024,0.15697850659489632
PSACC,Other discriminatory measures,CHE,2024,0.034059944562613964
PSACC,Barriers to competition,CHE,2024,0.009082651697099209
PSACC,Regulatory transparency,CHE,2024,0.03935815766453743
PSACC,STRI,CHE,2024,0.30214956402778625
PSARC,Restrictions on foreign entry,CHE,2024,0.020790020003914833
PSARC,Restrictions to movement of people,CHE,2024,0.07484407536685467
PSARC,Other discriminatory measures,CHE,2024,0.04227304179221392
PSARC,Barriers to competition,CHE,2024,0.011088010855019093
PSARC,Regulatory transparency,CHE,2024,0.05082005262374878
PSARC,STRI,CHE,2024,0.19981519877910614
PSENG,Restrictions on foreign entry,CHE,2024,0.023895401507616043
PSENG,Restrictions to movement of people,CHE,2024,0.11057258304208517
PSENG,Other discriminatory measures,CHE,2024,0.025360685773193836
PSENG,Barriers to competition,CHE,2024,0.007889990694820881
PSENG,Regulatory transparency,CHE,2024,0.031559962779283524
PSENG,STRI,CHE,2024,0.19927862286567688
TC,Restrictions on foreign entry,CHE,2024,0.057604361325502396
TC,Restrictions to movement of people,CHE,2024,0.04500376991927624
TC,Other discriminatory measures,CHE,2024,0.028101822827011347
TC,Barriers to competition,CHE,2024,0.05732421576976776
TC,Regulatory transparency,CHE,2024,0.022479706909507513
TC,STRI,CHE,2024,0.2105138748884201
DS,Restrictions on foreign entry,CHE,2024,0.03808579251108313
DS,Restrictions to movement of people,CHE,2024,0.05438335388930682
DS,Other discriminatory measures,CHE,2024,0.030440072163401055
DS,Barriers to competition,CHE,2024,0.01938432273664148
DS,Regulatory transparency,CHE,2024,0.023525701101334562
DS,STRI,CHE,2024,0.16581924259662628
ASBRD,Restrictions on foreign entry,CHE,2024,0.2447163574397564
ASBRD,Restrictions to movement of people,CHE,2024,0.029947804287075996
ASBRD,Other discriminatory measures,CHE,2024,0.029776674695312977
ASBRD,Barriers to competition,CHE,2024,0.024642765522003174
ASBRD,Regulatory transparency,CHE,2024,0.049199964851140976
ASBRD,STRI,CHE,2024,0.3782835602760315
ASMOT,Restrictions on foreign entry,CHE,2024,0.06951923947781324
ASMOT,Restrictions to movement of people,CHE,2024,0.05581121891736984
ASMOT,Other discriminatory measures,CHE,2024,0.06609223783016205
ASMOT,Barriers to competition,CHE,2024,0.005091549828648567
ASMOT,Regulatory transparency,CHE,2024,0.033486731350421906
ASMOT,STRI,CHE,2024,0.23000097274780273
ASSOU,Restrictions on foreign entry,CHE,2024,0.025277502834796906
ASSOU,Restrictions to movement of people,CHE,2024,0.09121881797909737
ASSOU,Other discriminatory measures,CHE,2024,0.07033739984035492
ASSOU,Barriers to competition,CHE,2024,0.006594131235033274
ASSOU,Regulatory transparency,CHE,2024,0.027035937644541264
ASSOU,STRI,CHE,2024,0.2204637974500656
FSBNK,Restrictions on foreign entry,CHE,2024,0.10584192723035812
FSBNK,Restrictions to movement of people,CHE,2024,0.055670103058218956
FSBNK,Other discriminatory measures,CHE,2024,0.014432989060878754
FSBNK,Barriers to competition,CHE,2024,0.057731956243515015
FSBNK,Regulatory transparency,CHE,2024,0.02749140840023756
FSBNK,STRI,CHE,2024,0.26116839051246643
FSINS,Restrictions on foreign entry,CHE,2024,0.11860476713627577
FSINS,Restrictions to movement of people,CHE,2024,0.02696708543226123
FSINS,Other discriminatory measures,CHE,2024,0.008694994496181607
FSINS,Barriers to competition,CHE,2024,0.016331467777490616
FSINS,Regulatory transparency,CHE,2024,0.02016230672597885
FSINS,STRI,CHE,2024,0.19076061248779297
TRAIR,Restrictions on foreign entry,CHE,2024,0.23025705013424158
TRAIR,Restrictions to movement of people,CHE,2024,0.03819932509213686
TRAIR,Other discriminatory measures,CHE,2024,0.024007216561585665
TRAIR,Barriers to competition,CHE,2024,0.11141470307484269
TRAIR,Regulatory transparency,CHE,2024,0.014245165977627039
TRAIR,STRI,CHE,2024,0.4181234538555145
TRROF,Restrictions on foreign entry,CHE,2024,0.041159721091389656
TRROF,Restrictions to movement of people,CHE,2024,0.0660108681768179
TRROF,Other discriminatory measures,CHE,2024,0.039865389466285706
TRROF,Barriers to competition,CHE,2024,0.019156096503138542
TRROF,Regulatory transparency,CHE,2024,0.06109241396188736
TRROF,STRI,CHE,2024,0.2272844910621643
TRRAI,Restrictions on foreign entry,CHE,2024,0.06707514077425003
TRRAI,Restrictions to movement of people,CHE,2024,0.0677200872451067
TRRAI,Other discriminatory measures,CHE,2024,0.018381167203187943
TRRAI,Barriers to competition,CHE,2024,0.08319896645843983
TRRAI,Regulatory transparency,CHE,2024,0.014511447865515947
TRRAI,STRI,CHE,2024,0.25088679790496826
CR,Restrictions on foreign entry,CHE,2024,0.18070514127612114
CR,Restrictions to movement of people,CHE,2024,0.0495957036036998
CR,Other discriminatory measures,CHE,2024,0.04042950179427862
CR,Barriers to competition,CHE,2024,0.059416639152914286
CR,Regulatory transparency,CHE,2024,0.0272236232412979
CR,STRI,CHE,2024,0.35737061500549316
LSCAR,Restrictions on foreign entry,CHE,2024,0.0532049685716629
LSCAR,Restrictions to movement of people,CHE,2024,0.10260957386344671
LSCAR,Other discriminatory measures,CHE,2024,0.03572333324700594
